,Neighborhood,city,name,address,rating,user_ratings_total,types,lat,long
4995,Highgate,London,Thompson Dunn Ltd,"5 Church Walk Off, Swain's Lane, Highgate, London",,,,51.5622915,-0.1501223
4996,Kilburn,London,London,London,NaN,NaN,"['real_estate_agency', 'travel_agency', 'lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4997,Kilburn,London,Apartment Wharf - Cambridge Avenue,"151 Cambridge Avenue, Kilburn Park, London",4.2,69,"['point_of_interest', 'establishment']",51.536768,-0.192224
4998,Kilburn,London,"Oscar's Den Party Shop - Balloons, Fancy Dress, Fireworks, Party Supplies","127 -129 Abbey Road, London",4,3,"['point_of_interest', 'establishment']",51.5398799,-0.1879921
4999,Kilburn,London,William Hill Kilburn,"40A Kilburn High Road, London",5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",51.53718860000001,-0.1922546000000001
5000,Kilburn,London,Victoria Road Toilets,"1C Victoria Road, London",2.7,26,"['lodging', 'point_of_interest', 'establishment']",51.5394733,-0.1959652
5001,Kilburn,London,Belsize Priory Health Centre,"208 Belsize Road, London",3.8,4,"['gym', 'health', 'point_of_interest', 'establishment']",51.5397686,-0.1879884
5002,Kilburn,London,Hillsborough Court Maide Vale,"Hillsborough Court, 94 Mortimer Crescent, London",4.1,160,"['supermarket', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",51.5375694,-0.1888903
5003,Kilburn,London,Energie Fitness Gym Kilburn,"34a, 36 Kilburn High Road, London",NaN,NaN,"['bank', 'finance', 'point_of_interest', 'establishment']",51.5369554,-0.1918324
5004,Kilburn,London,All Counties Park Home Refurbishments,"Kilburn High Road, London",4,1023,"['lodging', 'point_of_interest', 'establishment']",51.53980469999999,-0.1949914
5005,Kilburn,London,Sainsbury's,"88-92 Kilburn High Road, London",4.9,7,"['lodging', 'point_of_interest', 'establishment']",51.5387235,-0.1940418
5006,Kilburn,London,Nationwide Building Society,"48a Kilburn High Road, Kilburn, London",NaN,NaN,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.537628,-0.1927491
5007,Kilburn,London,Messina Studios,"89 Messina Avenue, London",3.6,30,"['point_of_interest', 'establishment']",51.5431769,-0.1943956
5008,Kilburn,London,Tax Refund UK - Claim Tax Back,"Kilburn High Road, North Maida Vale, London",4.5,96,"['library', 'point_of_interest', 'establishment']",51.53975719999999,-0.195052
5009,Kilburn,London,Lloyds Bank,"106 Kilburn High Road, Kilburn, London",4.7,25,,51.5391924,-0.1945874
5010,Kilburn,London,Sanctum International Serviced Apartments,"1 Greville Road, London",NaN,NaN,,51.5362606,-0.191165
5011,Kilburn,London,Spicy Basil,"165 Kilburn High Road, London",3.3,23,,51.5409241,-0.1969252
5012,Kilburn,London,C.Gars Ltd,"18 Kingsgate Place, London",NaN,NaN,,51.5411108,-0.1963509
5013,Kilburn,London,Quo Vadis Recording and Rehearsals,"551 Kilburn High Road, North Maida Vale, London",,,,51.537129,-0.192027
5014,Kilburn,London,Kilburn Library Centre,"12-22 Kilburn High Road, London",,,,51.53636879999999,-0.1911487
5015,Bloomsbury,London,London,London,NaN,NaN,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
5016,Bloomsbury,London,Charlotte Street Hotel,"15-17 Charlotte Street, London",4,1923,"['lodging', 'point_of_interest', 'establishment']",51.5184005,-0.1348734
5017,Bloomsbury,London,Holiday Inn London - Bloomsbury,"Coram Street, London",4,195,"['lodging', 'point_of_interest', 'establishment']",51.52397149999999,-0.1250204
5018,Bloomsbury,London,The Academy Hotel,"21 Gower Street, London",3.7,375,"['lodging', 'bar', 'point_of_interest', 'establishment']",51.5205628,-0.1307335
5019,Bloomsbury,London,My Bloomsbury,"11-13 Bayley Street, Bedford Square, London",NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5188555,-0.1319172
5020,Bloomsbury,London,Cleveland Street Car Park,"Fitzrovia, London",3.6,352,"['lodging', 'point_of_interest', 'establishment']",51.52010989999999,-0.137793
5021,Bloomsbury,London,Grange White Hall Hotel,"2-5 Montague Street, London",2.8,250,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.51995519999999,-0.1258705
5022,Bloomsbury,London,The Rathbone Hotel,"30 Rathbone Street, London",3.8,159,"['university', 'point_of_interest', 'establishment']",51.518697,-0.135526
5023,Bloomsbury,London,Hotel Cavendish,"75 Gower Street, London",3.9,956,"['lodging', 'point_of_interest', 'establishment']",51.5220522,-0.132414
5024,Bloomsbury,London,Grange Blooms Hotel,"7 Montague Street, London",4.7,6,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.5201759,-0.1260993
5025,Bloomsbury,London,Crazy Bear Fitzrovia,"Whitfield Court, Whitfield Street, London",3.1,229,"['lodging', 'point_of_interest', 'establishment']",51.5197206,-0.1342573
5026,Bloomsbury,London,UCL Institute of Archaeology,"31-34 Gordon Square, London",4.4,323,"['night_club', 'bar', 'point_of_interest', 'establishment']",51.5249078,-0.1315796
5027,Bloomsbury,London,Bloomsbury Palace Hotel,"29-31 Gower Street, London",3.3,10004,"['bowling_alley', 'night_club', 'bar', 'point_of_interest', 'establishment']",51.5207917,-0.1310328
5028,Bloomsbury,London,Pied a Terre,"34 Charlotte Street, London",4,130,"['point_of_interest', 'establishment']",51.519124,-0.135097
5029,Bloomsbury,London,Royal National Hotel,"38-51 Bedford Way, London",3.9,1030,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.5235751,-0.1271129
5030,Bloomsbury,London,Spearmint Rhino London,"161 Tottenham Court Road, London",4.4,90,,51.5232663,-0.1365444
5031,Bloomsbury,London,Bloomsbury Lanes,"Tavistock Hotel, Bedford Way, London",4,256,,51.5239801,-0.1283769
5032,Bloomsbury,London,UCL Institute of Education (IOE),"20 Bedford Way, London",NaN,NaN,,51.5229173,-0.1279273
5033,Bloomsbury,London,Patisserie Valerie - Torrington,"24 Torrington Place, London",,,,51.5217452,-0.1341498
5034,Holborn and Covent Garden,London,London,London,NaN,NaN,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
5035,Holborn and Covent Garden,London,Jurys Inn London Holborn,"50 - 60 Southampton Row, London",4.7,1622,"['lodging', 'point_of_interest', 'establishment']",51.5192911,-0.1208769
5036,Holborn and Covent Garden,London,Rosewood London,"252 High Holborn, London",3.9,1456,"['lodging', 'point_of_interest', 'establishment']",51.5176593,-0.1178673
5037,Holborn and Covent Garden,London,DoubleTree by Hilton Hotel London - West End,"92 Southampton Row, London",3.7,435,"['lodging', 'point_of_interest', 'establishment']",51.5200981,-0.1221087
5038,Holborn and Covent Garden,London,Thistle Bloomsbury Park Hotel London,"126 Southampton Row, London",3.9,240,"['lodging', 'point_of_interest', 'establishment']",51.52089099999999,-0.1230381
5039,Holborn and Covent Garden,London,Grange Clarendon Hotel,"34-37 Bedford Place, London",4,92,"['lodging', 'point_of_interest', 'establishment']",51.5197933,-0.1241844
5040,Holborn and Covent Garden,London,Grange Buckingham Hotel,"39-40 Bedford Place, London",4.3,661,"['bowling_alley', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.51956249999999,-0.1239179
5041,Holborn and Covent Garden,London,"Club Quarters Hotel, London, Lincoln's Inn Fields","61 Lincoln's Inn Fields, London",4,1139,"['lodging', 'point_of_interest', 'establishment']",51.5160611,-0.1186472
5042,Holborn and Covent Garden,London,All Star Lanes Holborn,"Victoria House, Bloomsbury Place, London",3.7,210,"['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",51.5195847,-0.1227063
5043,Holborn and Covent Garden,London,Grange Lancaster Hotel,"4-6 Bedford Place, London",4.1,741,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5200274,-0.1237423
5044,Holborn and Covent Garden,London,Citadines Holborn-Covent Garden London (Apart Hotel London),"94-99 High Holborn, London",4.4,370,"['hospital', 'health', 'point_of_interest', 'establishment']",51.51788560000001,-0.1185577
5045,Holborn and Covent Garden,London,The Bountiful Cow Public House & Dining,"51 Eagle Street, London",4.6,542,"['library', 'point_of_interest', 'establishment']",51.5186138,-0.1183864
5046,Holborn and Covent Garden,London,Great Ormond Street Hospital,"Great Ormond Street, London",4.5,49,"['parking', 'point_of_interest', 'establishment']",51.5218626,-0.1207462
5047,Holborn and Covent Garden,London,Conway Hall,"25 Red Lion Square, London",4.3,212,"['lodging', 'point_of_interest', 'establishment']",51.5197736,-0.1183596
5048,Holborn and Covent Garden,London,Secure Parking Bloomsbury Square Car Park,"30 Bloomsbury Square, London",4.3,4,"['night_club', 'bakery', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.5189111,-0.1234755
5049,Holborn and Covent Garden,London,Holborn by Q Apartments,"2-6 Emerald Street, London",4.3,449,"['university', 'point_of_interest', 'establishment']",51.5209914,-0.117132
5050,Holborn and Covent Garden,London,The Espresso Room,"The Espresso Room, 71 Lincoln's Inn Fields, London",4.4,49,"['lodging', 'point_of_interest', 'establishment']",51.516763,-0.11897
5051,Holborn and Covent Garden,London,The Royal College of Surgeons of England,"35-43 Lincoln's Inn Fields, London",4.1,707,,51.5155335,-0.1156012
5052,Holborn and Covent Garden,London,Bedford Hotel,"83, 95 Southampton Row, London",NaN,NaN,,51.520741,-0.12358
5053,Holborn and Covent Garden,London,City of London,City of London,,,,51.5123443,-0.09098519999999999
5054,St. Pancras and Somers Town,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
5055,St. Pancras and Somers Town,London,2 Bed Cozy Apartment in Euston Station FREE WIFI,"Euston Apartment, Chalton Street, London",1,1,"['point_of_interest', 'establishment']",51.53284000000001,-0.1327805
5056,St. Pancras and Somers Town,London,Somers Town Apt. in Euston by City Stay London,"Euston Apartment, Chalton Street, London",4.1,42,"['library', 'point_of_interest', 'establishment']",51.53284000000001,-0.1327805
5057,St. Pancras and Somers Town,London,1810 Georgian House,"8 Royal College Street, London",4.2,54,"['home_goods_store', 'general_contractor', 'point_of_interest', 'store', 'establishment']",51.5375106,-0.1345847
5058,St. Pancras and Somers Town,London,Everythinghiphop Mens Streetwear Clothing London,"Call before you come 07786978644, One Pancras Square, Pancras Square, London",3.1,55,"['point_of_interest', 'establishment']",51.5330539,-0.1250121
5059,St. Pancras and Somers Town,London,Ted Baker,"6A Saint Pancras Way, London",4.6,29,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5379047,-0.1324785
5060,St. Pancras and Somers Town,London,Central Saint Martins,"Granary Building, 1 Granary Square, London",4.5,109,"['university', 'point_of_interest', 'establishment']",51.535737,-0.1244228
5061,St. Pancras and Somers Town,London,Pancras Square Library,"5 Pancras Road, London",4.5,48,"['lodging', 'point_of_interest', 'establishment']",51.5338431,-0.1264944
5062,St. Pancras and Somers Town,London,Sphere8,"The Coal Office, 1 Bagley Walk, London",4.4,3092,"['food', 'point_of_interest', 'store', 'establishment']",51.53485910000001,-0.1257979
5063,St. Pancras and Somers Town,London,Wolf & Badger - London,"Coal Drops Yard, Stable Street, London",3.9,32,"['veterinary_care', 'point_of_interest', 'establishment']",51.5354937,-0.1264128
5064,St. Pancras and Somers Town,London,Universal Music,"4 Pancras Square, London",4.6,5,"['point_of_interest', 'store', 'establishment']",51.5340559,-0.1256955
5065,St. Pancras and Somers Town,London,German Gymnasium Restaurant,"King's Boulevard, London",3.3,32,"['post_office', 'finance', 'point_of_interest', 'establishment']",51.5324245,-0.1252667
5066,St. Pancras and Somers Town,London,WMC Camden College,"44 Crowndale Road, London",4.5,232,"['health', 'point_of_interest', 'establishment']",51.53514440000001,-0.1362862
5067,St. Pancras and Somers Town,London,Kings Cross Homestay,"21 Ploughmans Close, London",3.9,148,,51.539216,-0.1329382
5068,St. Pancras and Somers Town,London,Booker Wholesale | Cash & Carry | St Pancras,"106 Camley Street, London",4,1,,51.5384284,-0.1306637
5069,St. Pancras and Somers Town,London,Beaumont Sainsbury Animal Hospital,"4 Royal College Street, London",4.1,36,,51.53731579999999,-0.1343193
5070,St. Pancras and Somers Town,London,Boots,"Euston Road, London",NaN,NaN,,51.532591,-0.1269566
5071,St. Pancras and Somers Town,London,Surbiton Sub Post Office,"1 Bridgeway Street, London",,,,51.53306079999999,-0.133998
5072,St. Pancras and Somers Town,London,North London Karate Club,"134 Chalton Street, London",,,,51.5328114,-0.1331913
5073,Camden Town with Primrose Hill,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
5074,Camden Town with Primrose Hill,London,Holiday Inn London - Camden Lock,"30 Jamestown Road, Camden Town, London",4,113,"['point_of_interest', 'establishment']",51.54048330000001,-0.1460986
5075,Camden Town with Primrose Hill,London,Camden Lock Hotel,"89 Chalk Farm Road, London",2.9,9,"['lodging', 'point_of_interest', 'establishment']",51.544008,-0.152358
5076,Camden Town with Primrose Hill,London,Access Accommodation Camden,"31 Kentish Town Road, London",1,1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5404592,-0.1423949
5077,Camden Town with Primrose Hill,London,Camden Market Apartments,"26 Inverness Street, London",4,604,"['point_of_interest', 'establishment']",51.5395013,-0.1444689
5078,Camden Town with Primrose Hill,London,Jamon Jamon,"38 Parkway, London",3.8,5,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.538329,-0.144426
5079,Camden Town with Primrose Hill,London,English Folk Dance & Song Society,"Cecil Sharp House, 2 Regent's Park Road, London",NaN,NaN,"['night_club', 'point_of_interest', 'establishment']",51.5381363,-0.1493494
5080,Camden Town with Primrose Hill,London,room in leafy,"7 Oval Road, London",4.2,541,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",51.5388905,-0.147601
5081,Camden Town with Primrose Hill,London,The Princess Of Wales,"22 Chalcot Road, London",4.2,501,"['clothing_store', 'point_of_interest', 'store', 'establishment']",51.5403787,-0.153974
5082,Camden Town with Primrose Hill,London,The Comedy Loft,"11, East Yard, Chalk Farm Road, London",4.4,32,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5414623,-0.1457991
5083,Camden Town with Primrose Hill,London,Whole Foods Market,"49 Parkway, London",4.6,2287,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5379687,-0.1444988
5084,Camden Town with Primrose Hill,London,Criminal damage camden,"204 Camden High Street, London",4.2,1168,"['bar', 'point_of_interest', 'establishment']",51.540327,-0.1435499
5085,Camden Town with Primrose Hill,London,Cyberdog,"Chalk Farm Road, London",4.4,1086,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.5422283,-0.1475229
5086,Camden Town with Primrose Hill,London,Lockside Camden,"75-89 Upper Walkway, Camden Lock Place, London",4,535,"['travel_agency', 'point_of_interest', 'establishment']",51.540937,-0.146566
5087,Camden Town with Primrose Hill,London,Haché Burgers Camden,"24 Inverness Street, London",4.2,338,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",51.53951800000001,-0.144358
5088,Camden Town with Primrose Hill,London,Dingwalls,"Middle Yard, London",4,133,,51.54109500000001,-0.1459897
5089,Camden Town with Primrose Hill,London,Feng Shang Princess,"Southern Star Cumberland Basin, Prince Albert Road, London",4.2,218,,51.5372747,-0.1512676
5090,Camden Town with Primrose Hill,London,London Waterbus Company,"CAMDEN LOCK, Camden Lock Place / West Yard of, Camden Lock Market, Camden Town, London",NaN,NaN,,51.5410997,-0.1462515
5091,Camden Town with Primrose Hill,London,Primrose Bakery,"69 Gloucester Avenue, London",,,,51.5401442,-0.1512182
5092,Cantelowes,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
5093,Cantelowes,London,Corner House Hotel,"201 Camden Road, London",4.3,28,"['point_of_interest', 'establishment']",51.548076,-0.130528
5094,Cantelowes,London,Central Victorian House,"101 Camden Road, London",NaN,NaN,"['point_of_interest', 'establishment']",51.5443114,-0.1358918
5095,Cantelowes,London,Camden Studios,"32a, 2a Agar Grove, London",4.7,71,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5420765,-0.1352085
5096,Cantelowes,London,Cantelowes Concrete Bowl and Skatepark,"212 Camden Road, London",4.2,233,"['travel_agency', 'point_of_interest', 'establishment']",51.54649930000001,-0.1331966
5097,Cantelowes,London,The London Irish Centre,"50-52 Camden Square, London",4.8,249,"['point_of_interest', 'clothing_store', 'store', 'establishment']",51.5438746,-0.1323643
